Id,SalePrice
1672,427926.7585
1673,297332.7766
1674,253445.9695
1675,167384.7665
1676,166944.8791
1677,188813.8273
1678,389422.2542
1679,366392.4805
1680,339924.395
1681,296625.8274
1682,308098.1571
1683,186463.3936
1684,183588.9842
1685,178418.0215
1686,182319.5771
1687,169761.5684
1688,194249.3714
1689,197808.7349
1690,190672.8106
1691,173405.9788
1692,297586.9935
1693,169951.8868
1694,181378.8262
1695,176636.7307
1696,261034.5274
1697,176636.7307
1698,321098.1905
1699,323039.5655
1700,233236.5003
1701,270174.9745
1702,264779.3292
1703,258390.1066
1704,276891.67
1705,261508.393
1706,380672.2755
1707,200483.9327
1708,190831.7663
1709,289736.6354
1710,238115.3255
1711,287883.6766
1712,258992.4348
1713,220600.3653
1714,217056.9761
1715,200773.2583
1716,174163.6002
1717,164138.1134
1718,137996.8605
1719,203096.869
1720,257514.9662
1721,165905.4025
1722,136357.6636
1723,146324.2541
1724,201469.039
1725,233362.0663
1726,183912.7977
1727,165097.8098
1728,195590.1383
1729,158912.6395
1730,163943.5817
1731,132815.0536
1732,130872.5528
1733,122943.656
1734,137299.0935
1735,123087.6049
1736,118869.641
1737,328131.4183
1738,206189.0553
1739,260759.2802
1740,189040.4931
1741,161637.8593
1742,171237.0534
1743,169069.1185
1744,292372.3313
1745,219780.9199
1746,263609.2558
1747,226188.6338
1748,189232.8408
1749,152249.4704
1750,143028.1571
1751,241046.3641
1752,121660.4444
1753,150492.8179
1754,224526.4385
1755,161092.7968
1756,119053.3831
1757,121480.7154
1758,145146.4922
1759,165582.4075
1760,151529.2921
1761,147304.1594
1762,167643.3224
1763,179730.8784
1764,121234.172
1765,170530.2737
1766,172245.6383
1767,193035.6984
1768,139226.2088
1769,174931.5768
1770,132002.519
1771,139434.6041
1772,141458.6597
1773,136746.4012
1774,138790.8526
1775,136133.7229
1776,122661.1797
1777,114855.1523
1778,136699.3806
1779,117906.3982
1780,192050.7271
1781,137772.1884
1782,94348.07193
1783,131925.568
1784,101721.6908
1785,133641.1407
1786,166354.8521
1787,173975.2715
1788,79068.8702
1789,121824.2423
1790,94028.33458
1791,170389.3373
1792,145361.0436
1793,142132.6491
1794,141005.1851
1795,137721.9004
1796,121283.7767
1797,131499.1462
1798,134538.9366
1799,114130.6716
1800,116023.1015
1801,130594.2102
1802,168120.2777
1803,167524.4029
1804,136711.4976
1805,134559.0847
1806,117903.3901
1807,149846.0847
1808,127669.8197
1809,132208.431
1810,152559.6012
1811,128937.8843
1812,127236.829
1813,118434.7749
1814,107744.6395
1815,85503.01752
1816,111809.1709
1817,142670.2379
1818,148908.8103
1819,114452.4446
1820,89378.49248
1821,134575.0433
1822,165395.1711
1823,84076.62416
1824,141666.9298
1825,144840.7197
1826,112160.2604
1827,117936.8924
1828,140377.0723
1829,135518.4785
1830,162443.3681
1831,175800.0564
1832,131510.5166
1833,144086.0507
1834,138887.9783
1835,188344.5785
1836,145343.3145
1837,97003.4726
1838,130152.2194
1839,89529.58149
1840,144952.8162
1841,142268.4684
1842,111247.1585
1843,138999.118
1844,136579.5451
1845,150987.9877
1846,150063.3071
1847,154483.2419
1848,82127.6412
1849,126010.663
1850,137044.7865
1851,154668.7777
1852,135318.0291
1853,137474.762
1854,174280.9952
1855,141655.2247
1856,211231.1662
1857,173250.7074
1858,141098.3359
1859,140313.0267
1860,145803.0625
1861,140313.0267
1862,266142.9538
1863,260457.9252
1864,260457.9252
1865,337249.5033
1866,337950.7152
1867,248572.2766
1868,287188.568
1869,186352.7299
1870,255015.8998
1871,282356.0677
1872,172736.8247
1873,217236.0775
1874,130300.3036
1875,193643.8986
1876,180520.0046
1877,194322.8794
1878,212571.5528
1879,123797.2264
1880,133077.1195
1881,222794.1351
1882,269968.107
1883,201495.8043
1884,208973.7639
1885,252907.2502
1886,292808.3639
1887,191457.8397
1888,271186.8736
1889,160450.9033
1890,133467.6748
1891,136999.0894
1892,107843.6062
1893,137885.7346
1894,139220.7742
1895,148065.3826
1896,117373.8934
1897,115736.7959
1898,111564.2277
1899,135045.4301
1900,148038.4973
1901,158973.8945
1902,128501.6358
1903,217717.7445
1904,138640.3567
1905,184596.7421
1906,158356.7627
1907,182409.9479
1908,133025.4589
1909,137752.5295
1910,137166.6947
1911,189609.7168
1912,255183.4703
1913,158531.4494
1914,88173.73298
1915,300768.5664
1916,89519.48802
1917,266532.3022
1918,125553.8665
1919,145991.2819
1920,154733.4419
1921,384271.4082
1922,348779.0342
1923,193813.0906
1924,214111.388
1925,215906.4301
1926,377709.2425
1927,135192.593
1928,156615.3647
1929,118437.9875
1930,123989.1336
1931,133055.8271
1932,128719.8439
1933,169318.431
1934,181252.2273
1935,171483.8622
1936,183062.1296
1937,185845.3983
1938,161336.3233
1939,283734.6062
1940,225864.8637
1941,182453.9616
1942,188177.3323
1943,221229.3327
1944,321385.4548
1945,370233.4117
1946,172728.4988
1947,315607.92
1948,184155.3652
1949,217711.5834
1950,181237.6612
1951,238525.6305
1952,222621.3077
1953,159183.8716
1954,220298.92
1955,128119.9676
1956,265318.2878
1957,167222.7639
1958,285697.4064
1959,143657.3022
1960,107368.1476
1961,130209.8238
1962,110093.2662
1963,115085.3938
1964,111941.4492
1965,164588.0035
1966,172183.8246
1967,302352.2299
1968,360015.2797
1969,360578.6046
1970,372430.5545
1971,430844.0556
1972,342197.2335
1973,287690.0022
1974,311358.3928
1975,441156.0596
1976,270245.9728
1977,336629.8612
1978,333494.8593
1979,350951.3295
1980,187068.1242
1981,338511.9062
1982,241489.8174
1983,235520.5039
1984,187235.6009
1985,196526.6208
1986,205525.2078
1987,183806.5876
1988,181501.551
1989,195680.0063
1990,211454.4769
1991,188236.2708
1992,201864.6485
1993,181748.3083
1994,233638.2187
1995,192589.8387
1996,271288.5488
1997,338370.5551
1998,323731.7265
1999,265227.0603
2000,296279.2897
2001,266761.8946
2002,227740.0212
2003,258800.4692
2004,263699.0425
2005,259436.0777
2006,237429.0785
2007,260022.7868
2008,188015.5915
2009,183608.9261
2010,199639.3773
2011,144028.4475
2012,182609.8712
2013,185692.0784
2014,186603.2806
2015,201773.1679
2016,183608.9261
2017,202938.7389
2018,128538.4243
2019,124013.3774
2020,121656.7373
2021,117126.1156
2022,171276.0071
2023,160005.8568
2024,202128.882
2025,354288.9124
2026,185046.5128
2027,140039.4072
2028,162233.7304
2029,167500.6822
2030,271821.8879
2031,284500.5068
2032,291395.2667
2033,267122.6017
2034,161266.632
2035,203402.0459
2036,219116.2553
2037,219415.2288
2038,310381.2452
2039,235899.6562
2040,345625.8098
2041,280909.9869
2042,200001.9549
2043,170857.5308
2044,180237.6791
2045,219607.7627
2046,140621.1748
2047,149678.5498
2048,133475.3757
2049,144995.5317
2050,191626.0256
2051,113643.6179
2052,143095.2716
2053,138375.4703
2054,94222.03613
2055,159947.9365
2056,118786.3995
2057,134435.8249
2058,198037.9044
2059,125806.5544
2060,151149.524
2061,181263.8842
2062,137131.3288
2063,115695.7402
2064,138954.5362
2065,130501.3098
2066,180856.5711
2067,146156.848
2068,141020.7349
2069,98458.27838
2070,115069.9407
2071,96425.95666
2072,149186.6348
2073,133792.2657
2074,178070.3587
2075,142335.008
2076,128348.6951
2077,140167.449
2078,135989.228
2079,135853.8524
2080,116960.8196
2081,119258.805
2082,141385.8437
2083,148465.1743
2084,117865.9069
2085,136385.7463
2086,121239.9567
2087,127091.2252
2088,116121.8593
2089,107764.8037
2090,135656.7666
2091,135582.6396
2092,143002.1786
2093,138476.4375
2094,155554.5089
2095,151347.4164
2096,108634.6805
2097,108481.5347
2098,152744.7934
2099,89902.3849
2100,131244.604
2101,139184.3861
2102,153862.4224
2103,116463.2694
2104,136336.5483
2105,141890.0806
2106,106287.8141
2107,247623.4246
2108,125963.1956
2109,111318.1629
2110,136216.7953
2111,179744.3124
2112,144054.3434
2113,113424.625
2114,112493.4212
2115,153555.3314
2116,131612.1148
2117,151616.4174
2118,115750.4453
2119,120620.6874
2120,114909.1042
2121,95228.93505
2122,105317.5681
2123,108759.9885
2124,189193.3199
2125,145461.7912
2126,171959.5487
2127,161776.0619
2128,144911.0651
2129,123735.8701
2130,145318.7475
2131,171788.6603
2132,130585.0069
2133,140898.6385
2134,120813.4597
2135,124101.0297
2136,93601.62542
2137,135954.4392
2138,134535.7649
2139,147570.7393
2140,127526.0091
2141,136331.3536
2142,137105.84
2143,143099.4252
2144,130051.4264
2145,125366.3675
2146,146123.8904
2147,158226.2827
2148,130706.856
2149,131356.612
2150,213964.9917
2151,152509.9543
2152,168665.9346
2153,155334.9333
2154,117164.0433
2155,119099.0003
2156,204693.1602
2157,218258.8861
2158,238311.8829
2159,226825.7116
2160,172832.7741
2161,253462.6668
2162,383143.7931
2163,338472.0072
2164,262086.4269
2165,180707.8412
2166,138025.3934
2167,191582.2047
2168,191454.8136
2169,197154.9095
2170,208586.4409
2171,134198.1189
2172,143494.0027
2173,171557.2503
2174,253322.7021
2175,294365.1941
2176,313707.7982
2177,253516.0261
2178,242023.2382
2179,138871.6172
2180,167267.0472
2181,192576.1184
2182,220075.5989
2183,188808.3043
2184,137027.147
2185,129923.0729
2186,147170.9585
2187,147923.217
2188,157665.4711
2189,184626.297
2190,95460.05335
2191,96497.86992
2192,92495.05301
2193,112336.1583
2194,112556.6924
2195,104994.4279
2196,105192.1555
2197,109645.5661
2198,175018.4629
2199,162790.7695
2200,123197.6805
2201,136346.9605
2202,221337.5829
2203,173124.5186
2204,159771.6505
2205,117924.4516
2206,137786.4636
2207,242098.966
2208,231976.4092
2209,179202.5376
2210,134155.6191
2211,116127.9312
2212,115353.7882
2213,113279.9612
2214,144696.2422
2215,116582.9481
2216,139315.8405
2217,100882.8929
2218,98802.63356
2219,95732.47491
2220,94174.45623
2221,304367.7
2222,219516.1972
2223,263037.7096
2224,211964.5953
2225,142607.9895
2226,164052.9921
2227,197826.4901
2228,297289.186
2229,249921.1719
2230,155042.1408
2231,202781.835
2232,179301.823
2233,161980.4075
2234,268922.3567
2235,187277.9494
2236,277326.824
2237,332168.3854
2238,187808.3421
2239,135212.8947
2240,155819.6195
2241,144260.7877
2242,142164.1698
2243,137867.4961
2244,101732.4035
2245,101266.9448
2246,138360.704
2247,111339.2381
2248,117175.1453
2249,118454.148
2250,132664.6876
2251,147602.3173
2252,176925.6695
2253,150689.2368
2254,183042.5974
2255,184031.2912
2256,194563.9706
2257,182435.8666
2258,177819.6796
2259,181666.4469
2260,153305.1292
2261,214929.1706
2262,222695.7857
2263,324214.8804
2264,440751.0516
2265,167267.9669
2266,312935.0519
2267,345470.9896
2268,365589.4456
2269,159129.9312
2270,188462.8486
2271,217458.9443
2272,203800.6211
2273,156141.5138
2274,162057.1022
2275,160250.7679
2276,181337.5901
2277,175716.6114
2278,150127.7528
2279,123228.1568
2280,105150.1285
2281,166077.6995
2282,166222.5845
2283,111121.5942
2284,113765.9831
2285,167422.953
2286,127811.804
2287,339273.159
2288,291724.5661
2289,323258.5444
2290,385773.6379
2291,317328.6419
2292,410697.8994
2293,393995.3192
2294,361307.8142
2295,422153.0634
2296,275138.5722
2297,321159.8167
2298,320243.2859
2299,353539.894
2300,314672.1979
2301,297100.2054
2302,224770.9269
2303,263014.1654
2304,254959.8267
2305,164397.5365
2306,164852.1871
2307,168260.4258
2308,245873.0899
2309,301204.3313
2310,238082.9786
2311,186840.8623
2312,184716.3849
2313,178966.5268
2314,182507.2625
2315,182091.5701
2316,177318.9915
2317,164834.265
2318,181959.2512
2319,184306.8848
2320,182963.8992
2321,249376.2699
2322,182230.0467
2323,173429.7161
2324,170106.405
2325,216535.0875
2326,172238.1621
2327,204776.2591
2328,211619.3869
2329,183093.2479
2330,183180.3957
2331,313567.0122
2332,389867.7621
2333,296546.8725
2334,257133.4118
2335,293368.356
2336,292941.791
2337,189768.0305
2338,267170.5957
2339,246164.094
2340,387613.6242
2341,216257.7536
2342,249015.1889
2343,217899.781
2344,214522.3774
2345,252311.2165
2346,237598.2099
2347,187854.9279
2348,243756.9573
2349,157487.0673
2350,300827.1717
2351,264351.0844
2352,261120.7542
2353,201524.817
2354,134513.5421
2355,168816.417
2356,145612.7604
2357,197654.2496
2358,189389.5804
2359,118180.1909
2360,121051.7517
2361,141442.688
2362,263972.3846
2363,145751.1509
2364,148638.8072
2365,237520.7684
2366,216843.7386
2367,237357.8084
2368,190579.9363
2369,241209.7057
2370,170634.7157
2371,171237.0534
2372,173649.4802
2373,279755.4353
2374,292605.9359
2375,254298.007
2376,259956.7115
2377,329420.7986
2378,140076.1599
2379,180955.4662
2380,141882.9564
2381,157631.6124
2382,199622.0274
2383,214836.6782
2384,235559.5961
2385,150860.4745
2386,138484.3539
2387,125119.0082
2388,113869.6315
2389,130547.2072
2390,132443.2093
2391,135470.183
2392,121364.4683
2393,173176.0161
2394,151170.0078
2395,180131.5156
2396,142498.9603
2397,194306.5301
2398,131985.3801
2399,80028.07588
2400,78304.01366
2401,115909.6556
2402,136503.4996
2403,140723.5872
2404,132146.8583
2405,155380.7954
2406,124650.2628
2407,133214.8829
2408,141873.3719
2409,138209.5962
2410,173672.1888
2411,121756.9726
2412,146898.5358
2413,139649.0036
2414,123521.6773
2415,139726.2386
2416,132463.4553
2417,134246.5862
2418,120078.185
2419,132820.5437
2420,120792.2661
2421,148226.4798
2422,121749.4273
2423,145187.2567
2424,157529.9176
2425,174807.4049
2426,142811.6369
2427,149488.0701
2428,184229.3501
2429,119239.2484
2430,122654.857
2431,118266.3642
2432,136699.0318
2433,139470.059
2434,139515.5222
2435,144271.1166
2436,116228.1717
2437,118150.0668
2438,118991.2982
2439,130834.5513
2440,133162.6899
2441,126401.5471
2442,117205.7531
2443,122239.734
2444,129837.8567
2445,98883.47455
2446,144239.9354
2447,238208.2404
2448,153144.0037
2449,120264.9218
2450,167693.5629
2451,121022.4715
2452,217563.5967
2453,102076.0906
2454,116503.6721
2455,120049.4779
2456,129164.5828
2457,113924.0226
2458,112597.8378
2459,115119.6822
2460,145183.1151
2461,113800.4141
2462,132863.4679
2463,120249.6726
2464,168857.4212
2465,136761.2384
2466,123808.4288
2467,165857.0895
2468,109036.1528
2469,110820.9784
2470,175895.5503
2471,186626.2936
2472,174960.6479
2473,117333.4649
2474,122355.6162
2475,229773.6397
2476,114804.7546
2477,122245.7057
2478,159166.7131
2479,122407.348
2480,142051.2587
2481,124046.3725
2482,128923.2868
2483,118733.185
2484,132672.0627
2485,122499.299
2486,144569.7818
2487,173825.4144
2488,157842.4981
2489,143861.6375
2490,140777.0116
2491,107827.3339
2492,180506.9501
2493,136341.0932
2494,173991.4307
2495,103704.7365
2496,205255.0803
2497,153632.2103
2498,119242.8924
2499,103029.8542
2500,137299.3045
2501,139959.409
2502,147053.7086
2503,112709.9861
2504,190188.9945
2505,207270.1869
2506,256736.271
2507,306392.9033
2508,258950.8288
2509,220690.391
2510,249113.5575
2511,186149.7421
2512,208239.8675
2513,207482.9646
2514,241171.9369
2515,142214.244
2516,144332.1598
2517,130098.1142
2518,137536.9239
2519,211003.5869
2520,202540.6027
2521,200968.0842
2522,208152.6115
2523,131374.7153
2524,144413.975
2525,140334.1083
2526,141382.9215
2527,121369.8253
2528,131676.2058
2529,132009.3733
2530,113075.7247
2531,221997.716
2532,212164.5667
2533,201935.4721
2534,250698.3091
2535,287584.9653
2536,218256.2312
2537,242353.7226
2538,188499.3499
2539,183042.3532
2540,167867.4393
2541,192426.3096
2542,164823.1724
2543,122835.9022
2544,139258.074
2545,132014.1605
2546,152391.9193
2547,140152.0896
2548,152489.7883
2549,148931.5983
2550,380285.1743
2551,137552.1214
2552,122630.3654
2553,96079.35844
2554,139092.0912
2555,116270.3918
2556,99992.67528
2557,113608.2074
2558,145395.194
2559,136945.3211
2560,119874.5244
2561,145549.0966
2562,135400.0984
2563,139810.8092
2564,172905.9245
2565,124635.7452
2566,150134.1573
2567,127020.1209
2568,187504.2058
2569,185404.1672
2570,134155.6191
2571,174376.5714
2572,220755.6211
2573,219754.1373
2574,292973.128
2575,130742.343
2576,138402.2313
2577,151502.7564
2578,109384.9484
2579,88895.3919
2580,141279.1766
2581,139405.1585
2582,114796.0874
2583,259857.4074
2584,149556.8838
2585,164799.4208
2586,186626.2567
2587,194408.4347
2588,162288.6227
2589,142637.9272
2590,213589.7663
2591,200742.0568
2592,217883.2176
2593,255394.5027
2594,179033.6112
2595,250717.6476
2596,312267.8019
2597,180364.1688
2598,273126.9511
2599,330573.3688
2600,160639.3913
2601,139814.255
2602,98735.09143
2603,100572.7064
2604,95559.10163
2605,99629.08158
2606,138440.1696
2607,163247.9001
2608,190547.3384
2609,160406.0672
2610,111721.4092
2611,144136.6572
2612,143900.5793
2613,118493.1974
2614,120154.0212
2615,155511.7644
2616,135772.7068
2617,166494.2425
2618,168524.1855
2619,219083.9284
2620,181410.2006
2621,183716.8011
2622,183997.427
2623,265020.8536
2624,270898.8825
2625,320164.7363
2626,158115.3914
2627,208218.335
2628,381528.3195
2629,412889.8597
2630,353342.641
2631,412646.1821
2632,365754.1206
2633,306120.9159
2634,381793.6832
2635,145333.4581
2636,202336.4435
2637,183883.2798
2638,239635.4588
2639,179894.1978
2640,150886.2438
2641,116695.9858
2642,178350.5508
2643,132118.081
2644,130382.6676
2645,111760.7683
2646,110093.2662
2647,111266.0027
2648,151446.2422
2649,131790.7611
2650,165959.2583
2651,166113.1863
2652,368546.0573
2653,261688.1397
2654,231929.8626
2655,378467.9981
2656,308219.2887
2657,318945.9277
2658,288236.6181
2659,310256.285
2660,322947.8508
2661,335977.2685
2662,323624.1892
2663,270428.5558
2664,298782.3909
2665,321488.3683
2666,305660.5541
2667,171110.4094
2668,194054.9584
2669,167489.0302
2670,287504.2309
2671,192994.3418
2672,184555.5276
2673,200389.637
2674,196217.102
2675,176920.4594
2676,197536.8132
2677,183060.6447
2678,256281.9771
2679,271595.2862
2680,279696.7252
2681,389457.82
2682,301759.652
2683,474701.0289
2684,295021.7356
2685,325457.2054
2686,261686.1299
2687,302685.5481
2688,250886.3157
2689,236880.7992
2690,384652.3984
2691,181557.9564
2692,137208.1623
2693,190440.687
2694,138336.8705
2695,198167.8064
2696,194289.2298
2697,183986.9101
2698,187821.1451
2699,171120.9799
2700,164419.9992
2701,143079.1395
2702,131330.2438
2703,160986.345
2704,134345.4785
2705,128118.2115
2706,119485.478
2707,131885.1585
2708,136417.1801
2709,117916.0127
2710,120024.043
2711,276024.5267
2712,368245.1612
2713,177625.6907
2714,158717.0965
2715,171237.0534
2716,169224.0597
2717,190872.4116
2718,243542.0868
2719,147988.8771
2720,175494.8223
2721,142297.9651
2722,158947.8554
2723,143185.2502
2724,122617.9367
2725,135990.1545
2726,140026.5979
2727,164315.0462
2728,173234.6404
2729,156124.8514
2730,140009.0089
2731,118166.462
2732,119909.4198
2733,157819.624
2734,154685.3263
2735,136535.643
2736,146656.688
2737,120120.9034
2738,144249.1136
2739,156381.7832
2740,146264.6613
2741,143127.4143
2742,152712.113
2743,141639.1249
2744,140887.76
2745,136477.009
2746,134356.1106
2747,172337.198
2748,126996.0239
2749,129914.6411
2750,135854.4533
2751,120055.0741
2752,229158.72
2753,148720.1525
2754,179690.6431
2755,132110.1743
2756,94876.57087
2757,100585.5413
2758,93785.56946
2759,169283.61
2760,156219.9674
2761,138162.883
2762,140322.1641
2763,180483.1
2764,181517.5952
2765,265588.6931
2766,139793.2859
2767,105958.7019
2768,138377.2176
2769,125736.3486
2770,160690.0605
2771,121196.9598
2772,133131.6988
2773,146601.7795
2774,135290.4224
2775,142505.6535
2776,155818.0606
2777,162370.7797
2778,140641.8334
2779,134987.8838
2780,131579.401
2781,112063.0453
2782,100009.2207
2783,98388.49874
2784,129377.6237
2785,148047.7263
2786,85042.88918
2787,119784.332
2788,88601.6718
2789,227620.3954
2790,108646.3679
2791,132547.0322
2792,107535.0287
2793,164057.0482
2794,96423.42576
2795,113756.1403
2796,114207.7281
2797,192033.8954
2798,133763.6725
2799,117609.8264
2800,108433.2221
2801,123256.3005
2802,134612.3999
2803,165578.102
2804,165495.2151
2805,113400.0095
2806,110877.6256
2807,158063.8
2808,145076.6959
2809,124489.7545
2810,137219.5792
2811,160500.4914
2812,140347.6226
2813,153719.4129
2814,146378.9746
2815,119141.7595
2816,227362.8704
2817,141342.5245
2818,127837.7453
2819,187620.6359
2820,125899.9316
2821,113434.8002
2822,181991.925
2823,207953.1332
2824,177119.6955
2825,161208.1455
2826,136639.5002
2827,145688.0234
2828,192316.6487
2829,165766.2255
2830,214488.5693
2831,185684.0447
2832,193339.8795
2833,297451.3661
2834,209020.1582
2835,218392.148
2836,196720.6026
2837,164954.6128
2838,143821.1935
2839,184937.5399
2840,190800.1466
2841,204114.9338
2842,207010.6582
2843,132391.5121
2844,147229.2795
2845,120343.806
2846,204306.8693
2847,185180.2055
2848,230563.1625
2849,204337.2402
2850,278884.9184
2851,238337.4767
2852,216214.1753
2853,217988.5357
2854,138469.4502
2855,187563.7605
2856,202604.1079
2857,196446.8205
2858,188011.3656
2859,145716.2946
2860,124150.9381
2861,127147.465
2862,196821.2549
2863,119000.9983
2864,253109.7631
2865,137258.1656
2866,168405.1401
2867,98263.20447
2868,135434.1944
2869,134894.3703
2870,158447.7694
2871,124639.4591
2872,83111.4753
2873,103994.0127
2874,137868.8078
2875,123786.6706
2876,159994.4973
2877,145445.6012
2878,171496.6411
2879,139581.7782
2880,115244.7225
2881,156178.8624
2882,148062.3987
2883,174543.643
2884,192380.0793
2885,180869.4211
2886,164326.4588
2887,120512.634
2888,134999.1626
2889,86916.19153
2890,93941.66186
2891,147794.1101
2892,82971.10296
2893,122634.9875
2894,84714.79079
2895,284769.1127
2896,285806.6135
2897,195439.4357
2898,161721.9444
2899,256394.9546
2900,154930.386
2901,189694.4327
2902,170151.1351
2903,317763.1452
2904,304003.2219
2905,135586.3393
2906,189435.1379
2907,116451.5382
2908,120154.0212
2909,147088.7719
2910,88152.97958
2911,97618.43221
2912,142832.0963
2913,99570.86406
2914,94816.01791
2915,95559.10163
2916,99570.86406
2917,148302.9884
2918,118158.6061
2919,215218.0816
